YopCode,Name,Faculty,DepartmentName,Language,City,UniversityType,Price,EducationType,Quota2022,Quota2021,Quota2020,Quota2019,Fullness,Settled2022,Settled2021,Settled2020,Settled2019,MinimumSuccessRank2022,MinimumSuccessRank2021,MinimumSuccessRank2020,MinimumSuccessRank2019,MinimumPoint2022,MinimumPoint2021,MinimumPoint2020,MinimumPoint2019
"108990440","SELÇUK ÜNİVERSİTESİ","Yabancı Diller Yüksekokulu","Arapça Mütercim ve Tercümanlık (Yüksekokul)","(4 Yıllık)","KONYA","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","62","62","62","68.524","60.084","49.500","55.320","286,25417","251,71776","288,42002","270,33999"
"106190085","KARABÜK ÜNİVERSİTESİ","Safranbolu Turizm Fakültesi","Turizm Rehberliği (Fakülte)","(4 Yıllık)","KARABÜK","Devlet","Ücretsiz","Örgün","30+1","30+1","30+1","30+1","Doldu","31","31","31","31","68.635","64.113","58.100","60.339","285,93261","241,04423","263,44850","257,37429"
"108990381","SELÇUK ÜNİVERSİTESİ","Edebiyat Fakültesi","Arap Dili ve Edebiyatı","(Arapça) (4 Yıllık)","KONYA","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","62","62","62","68.653","57.640","46.600","55.585","285,90228","258,35829","296,96813","269,67954"
"108411097","ORTA DOĞU TEKNİK ÜNİVERSİTESİ","ODTÜ Kuzey Kıbrıs Kampusu","İngilizce Öğretmenliği","(İngilizce) (%50 İndirimli) (4 Yıllık)","ANKARA","Devlet","%50 İndirimli","Örgün","35+0","30+0","30+0","26+0","Doldu","35","30","30","20","69.139","62.494","62.300","Dolmadı","284,77095","245,42655","252,17044","Dolmadı"
"200210034","ATILIM ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","İngiliz Dili ve Edebiyatı","(İngilizce) (%50 İndirimli) (4 Yıllık)","ANKARA","Vakıf","%50 İndirimli","Örgün","42+0","42+0","40+0","22+0","Doldu","42","42","40","22","69.229","60.984","64.200","67.653","284,53516","249,46317","247,09998","239,63270"
"100890060","AKSARAY ÜNİVERSİTESİ","Turizm Fakültesi","Turizm Rehberliği (Fakülte)","(4 Yıllık)","AKSARAY","Devlet","Ücretsiz","Örgün","40+1","40+1","40+1","40+1","Doldu","41","41","41","41","69.314","66.159","57.800","57.458","284,34717","235,60145","264,22853","264,70635"
"103010558","DİCLE ÜNİVERSİTESİ","Edebiyat Fakültesi","Arap Dili ve Edebiyatı","(4 Yıllık)","DİYARBAKIR","Devlet","Ücretsiz","Örgün","70+2","70+2","70+2","80+2","Doldu","72","72","72","82","69.327","63.164","57.000","70.358","284,23568","243,60674","266,45250","233,41414"
"205590073","TOROS ÜNİVERSİTESİ","Yabancı Diller Yüksekokulu","İngilizce Mütercim ve Tercümanlık (Yüksekokul)","(%50 İndirimli) (4 Yıllık)","MERSİN","Vakıf","%50 İndirimli","Örgün","34+0","30+0","18+0","5+0","Doldu","34","22","18","5","69.606","Dolmadı","58.000","45.572","283,68487","Dolmadı","263,67068","297,90774"
"108290346","ONDOKUZ MAYIS ÜNİVERSİTESİ","Yabancı Diller Yüksekokulu","Arapça Mütercim ve Tercümanlık (Yüksekokul)","(4 Yıllık)","SAMSUN","Devlet","Ücretsiz","Örgün","40+1","40+1","---","---","Doldu","41","41","---","---","69.670","67.134","---","---","283,54109","232,90682","---","---"
"201650171","HASAN KALYONCU ÜNİVERSİTESİ","Eğitim Fakültesi","İngilizce Öğretmenliği","(İngilizce) (Ücretli) (4 Yıllık)","GAZİANTEP","Vakıf","Ücretli","Örgün","22+0","20+0","22+0","10+0","Doldu","22","20","22","10","69.714","38.990","47.100","54.283","283,43398","314,07917","295,62346","273,06897"
"300410022","ULUSLARARASI KIBRIS ÜNİVERSİTESİ","Eğitim Fakültesi","İngilizce Öğretmenliği","(İngilizce) (%50 İndirimli) (4 Yıllık)","KKTC-LEFKOŞA","KKTC","%50 İndirimli","Örgün","42+0","42+0","40+0","9+0","Doldu","42","42","40","6","69.769","57.572","64.900","Dolmadı","283,28903","258,51438","245,11168","Dolmadı"
"108910349","SELÇUK ÜNİVERSİTESİ","Edebiyat Fakültesi","Rus Dili ve Edebiyatı","(Rusça) (4 Yıllık)","KONYA","Devlet","Ücretsiz","Örgün","50+2","50+2","50+2","50+2","Doldu","52","52","52","52","69.793","62.788","51.000","45.954","283,24701","244,63570","283,99128","296,88220"
"300510242","YAKIN DOĞU ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","İngiliz Dili ve Edebiyatı","(İngilizce) (Burslu) (4 Yıllık)","KKTC-LEFKOŞA","KKTC","Burslu","Örgün","20+0","17+0","12+0","10+0","Doldu","20","17","12","10","69.803","51.438","39.400","41.701","283,22379","275,88313","319,32232","309,67641"
"101110175","ANKARA ÜNİVERSİTESİ","Dil ve Tarih Coğrafya Fakültesi","Hititoloji","(4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","20+1","20+1","20+1","20+1","Doldu","21","17","21","21","70.049","Dolmadı","71.700","75.629","282,69728","Dolmadı","227,92361","207,29006"
"108930098","SELÇUK ÜNİVERSİTESİ","Edebiyat Fakültesi","Alman Dili ve Edebiyatı","(Almanca) (İÖ) (4 Yıllık)","KONYA","Devlet","İÖ-Ücretli","İkinci","60+2","60+2","60+2","60+2","Doldu","62","62","62","62","70.289","64.982","62.000","65.501","282,13645","238,80128","252,91864","244,76393"
"101010131","ANADOLU ÜNİVERSİTESİ","Eğitim Fakültesi","İngilizce Öğretmenliği","(İngilizce) (UOLP-SUNY Cortland) (Ücretli) (4 Yıllık)","ESKİŞEHİR","Devlet","Ücretli","Örgün","30+0","30+0","30+0","30+0","Doldu","30","30","30","30","70.369","52.527","66.300","58.216","281,92827","272,82424","241,52818","262,85456"
"409610531","ULUSLARARASI BALKAN ÜNİVERSİTESİ","Eğitim Fakültesi","İngilizce Öğretmenliği","(%50 İndirimli) (4 Yıllık)","ÜSKÜP-MAKEDONYA","Yurtdışı","%50 İndirimli","Örgün","2+0","2+0","3+0","3+0","Doldu","2","2","3","3","70.790","61.033","46.100","56.235","280,90690","249,33289","298,40165","267,97841"
"300310932","LEFKE AVRUPA ÜNİVERSİTESİ","Dr. Fazıl Küçük Eğitim Fakültesi","İngilizce Öğretmenliği","(İngilizce) (%50 İndirimli) (4 Yıllık)","KKTC-LEFKE","KKTC","%50 İndirimli","Örgün","48+0","40+0","42+0","28+0","Doldu","48","40","42","28","70.804","38.538","40.500","50.398","280,86458","315,43534","316,15433","284,04843"
"200610206","BAŞKENT ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Amerikan Kültürü ve Edebiyatı","(%50 İndirimli) (4 Yıllık)","ANKARA","Vakıf","%50 İndirimli","Örgün","32+0","32+0","32+0","27+0","Doldu","32","32","32","27","70.813","55.874","67.200","72.509","280,83770","263,33937","239,28832","228,05515"
"101410039","ATATÜRK ÜNİVERSİTESİ","Edebiyat Fakültesi","Alman Dili ve Edebiyatı","(4 Yıllık)","ERZURUM","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","62","62","62","71.005","66.367","63.300","65.630","280,35720","234,98657","249,60372","244,41841"
"106390074","KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ","Yabancı Diller Yüksekokulu","Almanca Mütercim ve Tercümanlık (Yüksekokul)","(4 Yıllık)","KARAMAN","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","---","Doldu","62","62","62","---","71.265","68.390","68.100","---","279,79188","229,19428","236,86418","---"
"201290432","DOĞUŞ ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","İngilizce Mütercim ve Tercümanlık (Fakülte)","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","56+0","---","---","---","Doldu","56","---","---","---","71.612","---","---","---","279,05999","---","---","---"
"108470064","ORTA DOĞU TEKNİK ÜNİVERSİTESİ","ODTÜ Kuzey Kıbrıs Kampusu","İngilizce Öğretmenliği","(İngilizce) (Ücretli) (4 Yıllık)","ANKARA","Devlet","Ücretli","Örgün","5+0","5+0","---","---","Doldu","5","5","---","---","71.700","67.043","---","---","278,86191","233,16309","---","---"
"101990052","BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ","Uygulamalı Bilimler Fakültesi","Turizm Rehberliği (Fakülte)","(4 Yıllık)","BİLECİK","Devlet","Ücretsiz","Örgün","40+1","40+1","---","---","Doldu","41","41","---","---","72.200","64.955","---","---","277,76542","238,89599","---","---"
"104910079","HAKKARİ ÜNİVERSİTESİ","Eğitim Fakültesi","Almanca Öğretmenliği","(4 Yıllık)","HAKKARİ","Devlet","Ücretsiz","Örgün","30+1","30+1","30+1","30+1","Doldu","31","31","31","31","72.289","62.829","63.600","70.692","277,62678","244,49334","248,72090","232,57611"
"204190735","MALTEPE ÜNİVERSİTESİ","Eğitim Fakültesi","İngilizce Öğretmenliği","(İngilizce) (%25 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%25 İndirimli","Örgün","21+0","---","---","---","Doldu","21","---","---","---","72.330","---","---","---","277,54431","---","---","---"
"202712522","İSTANBUL GELİŞİM ÜNİVERSİTESİ","İktisadi, İdari ve Sosyal Bilimler Fakültesi","İngiliz Dili ve Edebiyatı","(İngilizce) (%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","72+0","64+0","55+0","28+0","Doldu","72","64","55","25","72.417","64.315","70.400","Dolmadı","277,35276","240,56070","231,16674","Dolmadı"
"206010999","YAŞAR ÜNİVERSİTESİ","Uygulamalı Bilimler Yüksekokulu","Turizm Rehberliği (Yüksekokul)","(İngilizce) (Ücretli) (4 Yıllık)","İZMİR","Vakıf","Ücretli","Örgün","2+0","2+0","3+0","3+0","Doldu","2","1","---","1","72.629","Dolmadı","Dolmadı","Dolmadı","276,88324","Dolmadı","Dolmadı","Dolmadı"
"200610199","BAŞKENT ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Amerikan Kültürü ve Edebiyatı","(Ücretli) (4 Yıllık)","ANKARA","Vakıf","Ücretli","Örgün","2+0","2+0","2+0","2+0","Doldu","2","2","1","2","72.904","56.277","Dolmadı","75.501","276,24611","262,15567","Dolmadı","209,60142"
"109110221","SİNOP ÜNİVERSİTESİ","Turizm İşletmeciliği ve Otelcilik Yüksekokulu","Turizm Rehberliği (Yüksekokul)","(4 Yıllık)","SİNOP","Devlet","Ücretsiz","Örgün","60+2","60+2","40+1","40+1","Doldu","62","62","41","41","73.254","67.185","55.000","54.086","275,40854","232,78232","272,41870","273,60142"
"205810279","UFUK ÜNİVERSİTESİ","Eğitim Fakültesi","İngilizce Öğretmenliği","(%25 İndirimli) (4 Yıllık)","ANKARA","Vakıf","%25 İndirimli","Örgün","47+0","42+0","47+0","32+0","Doldu","47","42","47","32","73.230","48.823","55.100","63.779","275,27958","283,38016","272,11061","248,75367"
"300210103","GİRNE AMERİKAN ÜNİVERSİTESİ","Eğitim Fakültesi","İngilizce Öğretmenliği","(İngilizce) (%50 İndirimli) (4 Yıllık)","KKTC-GİRNE","KKTC","%50 İndirimli","Örgün","17+0","17+0","23+0","12+0","Doldu","17","17","23","12","73.433","50.949","74.300","72.566","274,99493","277,24676","221,49707","227,91974"
"204790534","İSTANBUL OKAN ÜNİVERSİTESİ","İnsan ve Toplum Bilimleri Fakültesi","İngilizce Mütercim ve Tercümanlık (Fakülte)","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","42+0","35+0","30+0","27+0","Doldu","42","35","30","27","73.587","65.867","64.800","65.949","274,65753","236,38598","245,39320","243,60436"
"100430601","AFYON KOCATEPE ÜNİVERSİTESİ","Turizm Fakültesi","Turizm Rehberliği (Fakülte)","(İÖ) (4 Yıllık)","AFYONKARAHİSAR","Devlet","İÖ-Ücretli","İkinci","40+1","40+1","40+1","50+2","Doldu","41","41","41","52","73.650","67.441","59.500","62.227","274,50005","232,05068","259,49125","252,58626"
"208450827","İSTİNYE ÜNİVERSİTESİ","İnsan ve Toplum Bilimleri Fakültesi","İngilizce Mütercim ve Tercümanlık (Fakülte)","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","38+0","34+0","---","---","Doldu","38","28","---","---","73.737","Dolmadı","---","---","274,32433","Dolmadı","---","---"
"405210274","KIRGIZİSTAN-TÜRKİYE MANAS ÜNİVERSİTESİ","Edebiyat Fakültesi","Doğu Dilleri","(Çin Dili ve Edebiyatı) (4 Yıllık)","BİŞKEK-KIRGIZİSTAN","Yurtdışı","Ücretsiz","Örgün","10+0","10+0","10+0","6+0","Doldu","10","10","10","6","73.745","55.551","66.700","50.251","274,30880","264,21171","240,64137","284,45869"
"101190217","ANKARA ÜNİVERSİTESİ","Dil ve Tarih Coğrafya Fakültesi","Bulgar Dili ve Edebiyatı","(Bulgarca) (4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","20+1","20+1","20+1","20+1","Doldu","21","20","21","21","74.663","Dolmadı","77.200","68.458","272,28510","Dolmadı","213,39397","237,71686"
"405210292","KIRGIZİSTAN-TÜRKİYE MANAS ÜNİVERSİTESİ","Edebiyat Fakültesi","Batı Dilleri","(İngiliz Dili ve Edebiyatı) (4 Yıllık)","BİŞKEK-KIRGIZİSTAN","Yurtdışı","Ücretsiz","Örgün","5+0","5+0","6+0","4+0","Doldu","5","5","6","4","75.188","63.923","72.100","43.671","271,14592","241,58865","227,09844","303,58913"
"107190037","MARDİN ARTUKLU ÜNİVERSİTESİ","Turizm Fakültesi","Turizm Rehberliği (Fakülte)","(4 Yıllık)","MARDİN","Devlet","Ücretsiz","Örgün","30+1","30+1","30+1","30+1","Doldu","31","31","31","31","75.327","67.863","62.600","71.577","270,86416","230,80377","251,45490","230,44183"
"201290425","DOĞUŞ ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","İngiliz Dili ve Edebiyatı","(İngilizce) (%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","42+0","---","---","---","Doldu","42","---","---","---","75.450","---","---","---","270,61837","---","---","---"
"102610097","SİVAS CUMHURİYET ÜNİVERSİTESİ","Edebiyat Fakültesi","Alman Dili ve Edebiyatı","(4 Yıllık)","SİVAS","Devlet","Ücretsiz","Örgün","90+3","90+3","90+3","70+2","Doldu","93","93","93","72","75.750","69.489","64.900","62.486","269,96584","224,81247","245,15900","251,97877"
"209310011","İSTANBUL ATLAS ÜNİVERSİTESİ","İnsan ve Toplum Bilimleri Fakültesi","İngilizce Mütercim ve Tercümanlık (Fakülte)","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","34+0","34+0","51+0","---","Doldu","34","19","11","---","75.914","Dolmadı","Dolmadı","---","269,59468","Dolmadı","Dolmadı","---"
"103530415","ERCİYES ÜNİVERSİTESİ","Edebiyat Fakültesi","Rus Dili ve Edebiyatı","(İÖ) (4 Yıllık)","KAYSERİ","Devlet","İÖ-Ücretli","İkinci","50+2","50+2","50+2","50+2","Doldu","52","52","52","52","76.082","65.452","57.000","50.338","269,22519","237,43344","266,61879","284,18259"
"103910073","FIRAT ÜNİVERSİTESİ","İnsani ve Sosyal Bilimler Fakültesi","Alman Dili ve Edebiyatı","(4 Yıllık)","ELAZIĞ","Devlet","Ücretsiz","Örgün","50+2","50+2","50+2","50+2","Doldu","52","52","52","52","76.727","70.115","68.300","66.494","267,88691","220,56721","236,41739","242,34093"
"107110157","MARDİN ARTUKLU ÜNİVERSİTESİ","Edebiyat Fakültesi","Arap Dili ve Edebiyatı","(4 Yıllık)","MARDİN","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","48","62","62","76.674","Dolmadı","64.200","74.470","265,91321","Dolmadı","247,16866","221,34053"
"101490366","ATATÜRK ÜNİVERSİTESİ","Turizm Fakültesi","Turizm Rehberliği (Fakülte)","(4 Yıllık)","ERZURUM","Devlet","Ücretsiz","Örgün","100+3","30+1","30+1","30+1","Doldu","103","31","31","31","77.834","62.732","54.500","60.311","265,54539","244,76882","273,85394","257,43487"
"208450825","İSTİNYE ÜNİVERSİTESİ","İnsan ve Toplum Bilimleri Fakültesi","İngiliz Dili ve Edebiyatı","(İngilizce) (%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","34+0","56+0","---","---","Doldu","34","17","---","---","78.141","Dolmadı","---","---","264,90316","Dolmadı","---","---"
"403910255","HOCA AHMET YESEVİ ULUSLARARASI TÜRK-KAZAK ÜNİVERSİTESİ","Edebiyat Fakültesi","İngiliz Dili ve Edebiyatı","(4 Yıllık)","TÜRKİSTAN-KAZAKİSTAN","Yurtdışı","Ücretsiz","Örgün","10+0","15+0","15+0","15+0","Doldu","10","15","15","15","78.312","65.530","59.800","71.516","264,46255","237,23359","258,80914","230,61868"
"206190328","YEDİTEPE ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Rus Dili ve Edebiyatı","(Rusça) (%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","25+0","20+0","20+0","10+0","Doldu","25","20","15","10","78.500","56.859","Dolmadı","47.340","264,08486","260,49771","Dolmadı","292,82828"
"106410396","KASTAMONU ÜNİVERSİTESİ","Turizm Fakültesi","Turizm Rehberliği (Fakülte)","(4 Yıllık)","KASTAMONU","Devlet","Ücretsiz","Örgün","50+2","50+2","50+2","50+2","Doldu","52","46","52","52","78.915","Dolmadı","57.200","57.522","263,19611","Dolmadı","266,01242","264,53453"
"204590560","NİŞANTAŞI ÜNİVERSİTESİ","Uygulamalı Bilimler Yüksekokulu","Turizm Rehberliği (Yüksekokul)","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","27+0","24+0","36+0","---","Doldu","27","16","18","---","79.528","Dolmadı","Dolmadı","---","261,92601","Dolmadı","Dolmadı","---"
"201910509","HALİÇ ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Amerikan Kültürü ve Edebiyatı","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","59+0","51+0","51+0","24+0","Doldu","59","51","51","24","79.597","70.000","59.900","59.409","261,75266","221,68812","258,53829","259,79672"
"101410048","ATATÜRK ÜNİVERSİTESİ","Edebiyat Fakültesi","Arap Dili ve Edebiyatı","(4 Yıllık)","ERZURUM","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","62","62","62","79.932","69.261","57.900","66.166","261,10129","225,86751","264,11218","243,10466"
"105690656","İSTANBUL ÜNİVERSİTESİ","Edebiyat Fakültesi","Fransızca Mütercim ve Tercümanlık","(4 Yıllık)","İSTANBUL","Devlet","Ücretsiz","Örgün","40+1","40+1","30+1","30+1","Doldu","41","41","31","31","80.046","68.367","65.200","73.552","260,89252","229,26246","244,35287","225,04586"
"408810329","ULUSLARARASI SARAYBOSNA ÜNİVERSİTESİ","Eğitim Fakültesi","İngilizce Öğretmenliği","(%50 İndirimli) (4 Yıllık)","SARAYBOSNA - BOSNA - HERSEK","Yurtdışı","%50 İndirimli","Örgün","5+0","5+0","5+0","5+0","Doldu","5","5","5","1","80.159","61.081","72.700","Dolmadı","260,63509","249,22075","225,66900","Dolmadı"
"101190204","ANKARA ÜNİVERSİTESİ","Dil ve Tarih Coğrafya Fakültesi","Çağdaş Yunan Dili ve Edebiyatı","(KKTC Uyruklu) (4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","2+0","1+0","1+0","1+0","Doldu","2","1","1","1","80.632","57.365","32.600","59.127","259,63250","259,05788","341,66309","260,54970"
"106690180","KIRIKKALE ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Arapça Mütercim ve Tercümanlık (Fakülte)","(4 Yıllık)","KIRIKKALE","Devlet","Ücretsiz","Örgün","50+2","50+2","50+2","50+2","Doldu","52","52","52","52","80.873","69.415","55.100","62.797","259,18204","225,17485","272,11010","251,15411"
"204590559","NİŞANTAŞI ÜNİVERSİTESİ","Uygulamalı Bilimler Yüksekokulu","Turizm Rehberliği (Yüksekokul)","(Ücretli) (4 Yıllık)","İSTANBUL","Vakıf","Ücretli","Örgün","1+0","1+0","1+0","---","Doldu","1","---","---","---","81.076","Dolmadı","Dolmadı","---","258,77663","Dolmadı","Dolmadı","---"
"100290059","ADIYAMAN ÜNİVERSİTESİ","Turizm Fakültesi","Turizm Rehberliği (Fakülte)","(4 Yıllık)","ADIYAMAN","Devlet","Ücretsiz","Örgün","40+1","40+1","40+1","30+1","Doldu","41","25","41","31","81.875","Dolmadı","65.600","67.812","257,09595","Dolmadı","243,30393","239,20674"
"209310049","İSTANBUL ATLAS ÜNİVERSİTESİ","İnsan ve Toplum Bilimleri Fakültesi","İngiliz Dili ve Edebiyatı","(İngilizce) (%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","25+0","34+0","51+0","---","Doldu","25","9","11","---","82.312","Dolmadı","Dolmadı","---","256,18286","Dolmadı","Dolmadı","---"
"202712558","İSTANBUL GELİŞİM ÜNİVERSİTESİ","İktisadi, İdari ve Sosyal Bilimler Fakültesi","Turizm Rehberliği (Fakülte)","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","25+0","31+0","42+0","1+0","Doldu","25","15","18","1","83.671","Dolmadı","Dolmadı","71.305","253,53777","Dolmadı","Dolmadı","231,10473"
"106390083","KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ","Uygulamalı Bilimler Yüksekokulu","Turizm Rehberliği (Yüksekokul)","(4 Yıllık)","KARAMAN","Devlet","Ücretsiz","Örgün","30+1","30+1","---","---","Doldu","31","18","---","---","83.719","Dolmadı","---","---","253,44045","Dolmadı","---","---"
"102090063","BİNGÖL ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Arap Dili ve Edebiyatı","(4 Yıllık)","BİNGÖL","Devlet","Ücretsiz","Örgün","50+2","50+2","30+1","40+1","Doldu","52","16","31","16","83.146","Dolmadı","68.400","Dolmadı","253,38485","Dolmadı","236,13336","Dolmadı"
"108990382","SELÇUK ÜNİVERSİTESİ","Edebiyat Fakültesi","Arap Dili ve Edebiyatı","(Arapça) (İÖ) (4 Yıllık)","KONYA","Devlet","İÖ-Ücretli","İkinci","60+2","60+2","60+2","60+2","Doldu","62","51","62","62","84.061","Dolmadı","61.200","69.929","252,74244","Dolmadı","254,93325","234,42995"
"102610149","SİVAS CUMHURİYET ÜNİVERSİTESİ","Edebiyat Fakültesi","Fransız Dili ve Edebiyatı","(4 Yıllık)","SİVAS","Devlet","Ücretsiz","Örgün","40+1","40+1","40+1","40+1","Doldu","41","36","41","41","84.205","Dolmadı","69.600","68.142","252,46957","Dolmadı","233,28895","238,45589"
"104790031","GÜMÜŞHANE ÜNİVERSİTESİ","Turizm Fakültesi","Turizm Rehberliği (Fakülte)","(4 Yıllık)","GÜMÜŞHANE","Devlet","Ücretsiz","Örgün","50+2","50+2","50+2","50+2","Doldu","52","32","52","52","84.264","Dolmadı","67.800","71.002","252,34154","Dolmadı","237,65897","231,85264"
"204790532","İSTANBUL OKAN ÜNİVERSİTESİ","İnsan ve Toplum Bilimleri Fakültesi","Çince Mütercim ve Tercümanlık","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","25+0","26+0","30+0","27+0","Doldu","25","14","13","21","84.482","Dolmadı","Dolmadı","Dolmadı","251,89144","Dolmadı","Dolmadı","Dolmadı"
"101411091","ATATÜRK ÜNİVERSİTESİ","Edebiyat Fakültesi","Rus Dili ve Edebiyatı","(4 Yıllık)","ERZURUM","Devlet","Ücretsiz","Örgün","40+1","40+1","40+1","40+1","Doldu","41","26","41","41","84.544","Dolmadı","65.800","54.612","251,75396","Dolmadı","242,82533","272,18528"
"300290399","GİRNE AMERİKAN ÜNİVERSİTESİ","Beşeri Bilimler Fakültesi","İngilizce Mütercim ve Tercümanlık (Fakülte)","(%50 İndirimli) (4 Yıllık)","KKTC-GİRNE","KKTC","%50 İndirimli","Örgün","10+0","8+0","15+0","6+0","Doldu","10","8","1","1","84.787","63.806","Dolmadı","Dolmadı","251,21741","241,89470","Dolmadı","Dolmadı"
"101410357","ATATÜRK ÜNİVERSİTESİ","Kazım Karabekir Eğitim Fakültesi","Fransızca Öğretmenliği","(4 Yıllık)","ERZURUM","Devlet","Ücretsiz","Örgün","50+2","30+1","30+1","30+1","Doldu","52","31","31","31","85.291","67.550","64.800","71.282","250,19823","231,74033","245,51319","231,16863"
"101110184","ANKARA ÜNİVERSİTESİ","Dil ve Tarih Coğrafya Fakültesi","Hungaroloji","(4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","30+1","30+1","30+1","30+1","Doldu","31","30","31","31","85.352","Dolmadı","72.000","68.184","250,06445","Dolmadı","227,35222","238,38309"
"106690179","KIRIKKALE ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Fransızca Mütercim ve Tercümanlık","(İÖ) (4 Yıllık)","KIRIKKALE","Devlet","İÖ-Ücretli","İkinci","50+2","50+2","40+1","40+1","Doldu","52","34","41","41","85.805","Dolmadı","67.500","62.769","249,17187","Dolmadı","238,52920","251,23205"
"301310065","ULUSLARARASI FİNAL ÜNİVERSİTESİ","Eğitim Bilimleri Fakültesi","İngilizce Öğretmenliği","(İngilizce) (%50 İndirimli) (4 Yıllık)","KKTC-GİRNE","KKTC","%50 İndirimli","Örgün","36+0","32+0","23+0","20+0","Doldu","36","28","17","11","85.919","Dolmadı","Dolmadı","Dolmadı","248,97356","Dolmadı","Dolmadı","Dolmadı"
"301310047","ULUSLARARASI FİNAL ÜNİVERSİTESİ","Eğitim Bilimleri Fakültesi","İngilizce Öğretmenliği","(İngilizce) (Ücretli) (4 Yıllık)","KKTC-GİRNE","KKTC","Ücretli","Örgün","2+0","2+0","1+0","2+0","Doldu","2","---","---","---","86.306","Dolmadı","Dolmadı","Dolmadı","248,16209","Dolmadı","Dolmadı","Dolmadı"
"201490083","FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ","Eğitim Fakültesi","Arapça Öğretmenliği","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","20+0","25+0","25+0","20+0","Doldu","20","10","25","11","86.471","Dolmadı","77.200","Dolmadı","247,83045","Dolmadı","213,17054","Dolmadı"
"102890056","ÇANKIRI KARATEKİN ÜNİVERSİTESİ","Ilgaz Turizm ve Otelcilik Yüksekokulu","Turizm Rehberliği (Yüksekokul)","(4 Yıllık)","ÇANKIRI","Devlet","Ücretsiz","Örgün","50+2","50+2","50+2","50+2","Doldu","52","24","52","52","86.518","Dolmadı","65.400","70.207","247,74988","Dolmadı","243,99933","233,74014"
"300211401","GİRNE AMERİKAN ÜNİVERSİTESİ","Beşeri Bilimler Fakültesi","Çin Dili ve Edebiyatı","(Burslu) (4 Yıllık)","KKTC-GİRNE","KKTC","Burslu","Örgün","10+0","10+0","20+0","8+0","Doldu","10","10","8","8","86.528","67.259","Dolmadı","56.072","247,72551","232,58864","Dolmadı","268,37818"
"101110121","ANKARA ÜNİVERSİTESİ","Dil ve Tarih Coğrafya Fakültesi","Fars Dili ve Edebiyatı","(4 Yıllık)","ANKARA","Devlet","Ücretsiz","Örgün","50+2","50+2","40+1","40+1","Doldu","52","46","41","41","86.539","Dolmadı","66.300","61.186","247,70863","Dolmadı","241,58297","255,14023"
