YopCode,Name,Faculty,DepartmentName,Language,City,UniversityType,Price,EducationType,Quota2022,Quota2021,Quota2020,Quota2019,Fullness,Settled2022,Settled2021,Settled2020,Settled2019,MinimumSuccessRank2022,MinimumSuccessRank2021,MinimumSuccessRank2020,MinimumSuccessRank2019,MinimumPoint2022,MinimumPoint2021,MinimumPoint2020,MinimumPoint2019
"103510208","ERCİYES ÜNİVERSİTESİ","Edebiyat Fakültesi","Sanat Tarihi","(4 Yıllık)","KAYSERİ","Devlet","Ücretsiz","Örgün","70+2","70+2","70+2","70+2","Doldu","72","35","72","72","781.007","Dolmadı","573.000","503.743","253,36662","Dolmadı","240,41164","263,28809"
"109410121","TRAKYA ÜNİVERSİTESİ","Edebiyat Fakültesi","Sanat Tarihi","(4 Yıllık)","EDİRNE","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","53","62","62","781.307","Dolmadı","486.000","478.855","253,34061","Dolmadı","252,52407","266,64646"
"101990048","BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ","İslami İlimler Fakültesi","İslami İlimler (M.T.O.K.)","(M.T.O.K.) (4 Yıllık)","BİLECİK","Devlet","Ücretsiz","Örgün","10+0","10+0","---","---","Doldu","10","10","---","---","754.254","499.913","---","---","253,30811","229,79530","---","---"
"209810036","İSTANBUL GALATA ÜNİVERSİTESİ","Sanat ve Sosyal Bilimler Fakültesi","Gastronomi ve Mutfak Sanatları (Fakülte)","(Ücretli) (4 Yıllık)","İSTANBUL","Vakıf","Ücretli","Örgün","6+0","---","---","---","Doldu","6","---","---","---","781.772","---","---","---","253,29941","---","---","---"
"104710196","GÜMÜŞHANE ÜNİVERSİTESİ","Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(4 Yıllık)","GÜMÜŞHANE","Devlet","Ücretsiz","Örgün","70+2","70+2","70+2","70+2","Doldu","72","42","72","72","782.212","Dolmadı","477.000","441.701","253,25785","Dolmadı","253,75395","271,84236"
"105910164","KAFKAS ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(4 Yıllık)","KARS","Devlet","Ücretsiz","Örgün","70+2","70+2","60+2","60+2","Doldu","72","39","62","62","782.441","Dolmadı","496.000","423.467","253,23754","Dolmadı","250,99941","274,50004"
"203090162","İSTANBUL KÜLTÜR ÜNİVERSİTESİ","Sanat ve Tasarım Fakültesi","İletişim ve Tasarımı","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","17+0","25+0","45+0","15+0","Doldu","17","6","26","10","782.476","Dolmadı","Dolmadı","Dolmadı","253,23490","Dolmadı","Dolmadı","Dolmadı"
"103710075","ERZURUM TEKNİK ÜNİVERSİTESİ","Edebiyat Fakültesi","Tarih","(4 Yıllık)","ERZURUM","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","41","62","62","782.968","Dolmadı","500.000","452.717","253,19306","Dolmadı","250,52481","270,29561"
"108190136","NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ","İletişim Fakültesi","Radyo, Televizyon ve Sinema","(4 Yıllık)","NİĞDE","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","---","Doldu","62","40","62","---","783.857","Dolmadı","586.000","---","253,11114","Dolmadı","238,64815","---"
"100530169","AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ","İslami İlimler Fakültesi","İslami İlimler","(İÖ) (4 Yıllık)","AĞRI","Devlet","İÖ-Ücretli","İkinci","60+2","108+3","100+3","100+3","Doldu","62","26","103","103","784.805","Dolmadı","395.000","287.634","253,01992","Dolmadı","266,20819","296,50600"
"105930177","KAFKAS ÜNİVERSİTESİ","İlahiyat Fakültesi","İlahiyat","(İÖ) (4 Yıllık)","KARS","Devlet","İÖ-Ücretli","İkinci","70+2","70+2","100+3","100+3","Doldu","72","43","103","103","786.294","Dolmadı","370.000","271.726","252,89288","Dolmadı","270,34334","299,41509"
"103290221","KÜTAHYA DUMLUPINAR ÜNİVERSİTESİ","İslami İlimler Fakültesi","İlahiyat (M.T.O.K.)","(M.T.O.K.) (4 Yıllık)","KÜTAHYA","Devlet","Ücretsiz","Örgün","26+0","26+0","---","---","Doldu","26","26","---","---","786.430","455.352","---","---","252,88147","235,76087","---","---"
"206552461","ÜSKÜDAR ÜNİVERSİTESİ","İnsan ve Toplum Bilimleri Fakültesi","Tarih","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","25+0","27+0","41+0","4+0","Doldu","25","13","16","4","786.963","Dolmadı","Dolmadı","650.138","252,83105","Dolmadı","Dolmadı","244,93919"
"202412437","İSTANBUL AYDIN ÜNİVERSİTESİ","Güzel Sanatlar Fakültesi","Gastronomi ve Mutfak Sanatları (Fakülte)","(Ücretli) (4 Yıllık)","İSTANBUL","Vakıf","Ücretli","Örgün","24+0","52+0","33+0","9+0","Doldu","24","23","33","9","789.934","Dolmadı","726.000","798.513","252,57230","Dolmadı","221,09001","227,18357"
"208510061","ANTALYA AKEV ÜNİVERSİTESİ","Sanat ve Tasarım Fakültesi","Gastronomi ve Mutfak Sanatları (Fakülte)","(%50 İndirimli) (4 Yıllık)","ANTALYA","Vakıf","%50 İndirimli","Örgün","34+0","40+0","37+0","25+0","Doldu","34","20","37","25","791.700","Dolmadı","610.000","602.787","252,41794","Dolmadı","235,49261","250,65657"
"108390138","ORDU ÜNİVERSİTESİ","Güzel Sanatlar Fakültesi","Radyo, Televizyon ve Sinema","(İÖ) (4 Yıllık)","ORDU","Devlet","İÖ-Ücretli","İkinci","60+2","60+2","40+1","60+2","Doldu","62","34","41","62","792.342","Dolmadı","478.000","531.585","252,35977","Dolmadı","253,61399","259,62096"
"102690120","SİVAS CUMHURİYET ÜNİVERSİTESİ","İletişim Fakültesi","Radyo, Televizyon ve Sinema","(4 Yıllık)","SİVAS","Devlet","Ücretsiz","Örgün","70+2","70+2","70+2","70+2","Doldu","72","56","72","72","793.631","Dolmadı","482.000","469.738","252,24453","Dolmadı","253,09031","267,92304"
"110290206","VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ","İlahiyat Fakültesi","İlahiyat (M.T.O.K.)","(M.T.O.K.) (4 Yıllık)","VAN","Devlet","Ücretsiz","Örgün","20+0","20+0","---","---","Doldu","20","20","---","---","793.818","492.218","---","---","252,22893","230,91521","---","---"
"102110084","BİTLİS EREN ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(4 Yıllık)","BİTLİS","Devlet","Ücretsiz","Örgün","70+2","70+2","60+2","60+2","Doldu","72","21","62","62","794.451","Dolmadı","503.000","455.060","252,17377","Dolmadı","250,02417","269,97220"
"209510019","ANKARA BİLİM ÜNİVERSİTESİ","Güzel Sanatlar ve Tasarım Fakültesi","Yeni Medya ve İletişim","(İngilizce) (Ücretli) (4 Yıllık)","ANKARA","Vakıf","Ücretli","Örgün","2+0","3+0","34+0","---","Doldu","2","---","3","---","796.341","Dolmadı","Dolmadı","---","252,00154","Dolmadı","Dolmadı","---"
"109510147","MUNZUR ÜNİVERSİTESİ","Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(4 Yıllık)","TUNCELİ","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","50+2","Doldu","62","44","62","52","796.914","Dolmadı","577.000","449.402","251,95050","Dolmadı","239,94167","270,75302"
"202790463","İSTANBUL GELİŞİM ÜNİVERSİTESİ","İktisadi, İdari ve Sosyal Bilimler Fakültesi","Yeni Medya ve İletişim","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","32+0","50+0","51+0","3+0","Doldu","32","14","41","2","797.318","Dolmadı","Dolmadı","Dolmadı","251,91381","Dolmadı","Dolmadı","Dolmadı"
"106130279","KARABÜK ÜNİVERSİTESİ","Edebiyat Fakültesi","Coğrafya","(İÖ) (4 Yıllık)","KARABÜK","Devlet","İÖ-Ücretli","İkinci","40+1","40+1","50+2","60+2","Doldu","41","9","52","62","798.656","Dolmadı","484.000","403.364","251,79182","Dolmadı","252,70487","277,48865"
"202790459","İSTANBUL GELİŞİM ÜNİVERSİTESİ","Güzel Sanatlar Fakültesi","Radyo, Televizyon ve Sinema","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","34+0","47+0","62+0","2+0","Doldu","34","18","38","2","799.675","Dolmadı","Dolmadı","732.106","251,69934","Dolmadı","Dolmadı","235,38848"
"102690267","SİVAS CUMHURİYET ÜNİVERSİTESİ","İlahiyat Fakültesi","İlahiyat (M.T.O.K.)","(M.T.O.K.) (4 Yıllık)","SİVAS","Devlet","Ücretsiz","Örgün","15+0","15+0","---","---","Doldu","15","15","---","---","800.116","378.464","---","---","251,66040","245,84404","---","---"
"100190148","BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ","İletişim Fakültesi","Gazetecilik","(İÖ) (4 Yıllık)","BOLU","Devlet","İÖ-Ücretli","İkinci","50+2","50+2","50+2","50+2","Doldu","52","42","52","52","800.495","Dolmadı","485.000","486.342","251,62827","Dolmadı","252,58461","265,61667"
"209010016","FENERBAHÇE ÜNİVERSİTESİ","İletişim Fakültesi","Radyo, Televizyon ve Sinema","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","20+0","25+0","21+0","39+0","Doldu","20","9","21","10","801.707","Dolmadı","788.000","Dolmadı","251,52049","Dolmadı","212,61749","Dolmadı"
"200690536","BAŞKENT ÜNİVERSİTESİ","İletişim Fakültesi","Halkla İlişkiler ve Tanıtım","(%50 İndirimli) (4 Yıllık)","ANKARA","Vakıf","%50 İndirimli","Örgün","32+0","28+0","---","---","Doldu","32","24","---","---","804.228","Dolmadı","---","---","251,29876","Dolmadı","---","---"
"103990239","FIRAT ÜNİVERSİTESİ","İlahiyat Fakültesi","İlahiyat (M.T.O.K.)","(M.T.O.K.) (4 Yıllık)","ELAZIĞ","Devlet","Ücretsiz","Örgün","22+0","22+0","---","---","Doldu","22","22","---","---","806.045","515.373","---","---","251,12873","227,36212","---","---"
"206552492","ÜSKÜDAR ÜNİVERSİTESİ","İletişim Fakültesi","Gazetecilik","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","25+0","23+0","68+0","16+0","Doldu","25","4","4","16","806.401","Dolmadı","Dolmadı","788.603","251,09855","Dolmadı","Dolmadı","228,51533"
"105090171","HARRAN ÜNİVERSİTESİ","İlahiyat Fakültesi","İlahiyat (M.T.O.K.)","(M.T.O.K.) (4 Yıllık)","ŞANLIURFA","Devlet","Ücretsiz","Örgün","20+0","20+0","---","---","Doldu","20","20","---","---","807.636","458.073","---","---","250,98815","235,41198","---","---"
"100830281","AKSARAY ÜNİVERSİTESİ","İslami İlimler Fakültesi","İslami İlimler","(İÖ) (4 Yıllık)","AKSARAY","Devlet","İÖ-Ücretli","İkinci","90+3","90+3","100+3","100+3","Doldu","93","42","103","103","807.787","Dolmadı","344.000","270.379","250,97588","Dolmadı","274,74482","299,67436"
"109230542","SÜLEYMAN DEMİREL ÜNİVERSİTESİ","İletişim Fakültesi","Halkla İlişkiler ve Tanıtım","(İÖ) (4 Yıllık)","ISPARTA","Devlet","İÖ-Ücretli","İkinci","100+3","100+3","80+2","70+2","Doldu","103","103","82","72","811.218","559.410","435.000","417.876","250,66783","208,71396","260,03147","275,30429"
"300112578","DOĞU AKDENİZ ÜNİVERSİTESİ","Turizm ve Otelcilik Yüksekokulu","Gastronomi ve Mutfak Sanatları (Yüksekokul)","(Ücretli) (4 Yıllık)","KKTC-GAZİMAĞUSA","KKTC","Ücretli","Örgün","40+0","33+0","20+0","20+0","Doldu","40","24","20","8","811.884","Dolmadı","525.000","Dolmadı","250,60926","Dolmadı","246,96792","Dolmadı"
"112370762","KAYSERİ ÜNİVERSİTESİ","Develi Sosyal ve Beşeri Bilimler Fakültesi","Tarih","(4 Yıllık)","KAYSERİ","Devlet","Ücretsiz","Örgün","60+2","60+2","---","---","Doldu","62","24","---","---","811.971","Dolmadı","---","---","250,60185","Dolmadı","---","---"
"405210053","KIRGIZİSTAN-TÜRKİYE MANAS ÜNİVERSİTESİ","Edebiyat Fakültesi","Türkoloji","(4 Yıllık)","BİŞKEK-KIRGIZİSTAN","Yurtdışı","Ücretsiz","Örgün","10+0","5+0","5+0","10+0","Doldu","10","5","5","10","813.902","486.031","355.000","766.268","250,43332","231,76413","272,81661","231,33209"
"102330129","YOZGAT BOZOK ÜNİVERSİTESİ","İlahiyat Fakültesi","İlahiyat","(İÖ) (4 Yıllık)","YOZGAT","Devlet","İÖ-Ücretli","İkinci","108+3","108+3","120+3","120+3","Doldu","111","46","123","123","817.483","Dolmadı","314.000","254.753","250,11869","Dolmadı","280,12052","302,72861"
"105110145","HİTİT ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Tarih","(4 Yıllık)","ÇORUM","Devlet","Ücretsiz","Örgün","70+2","70+2","70+2","60+2","Doldu","72","37","72","62","818.041","Dolmadı","568.000","455.943","250,06907","Dolmadı","241,15163","269,84591"
"200210149","ATILIM ÜNİVERSİTESİ","İşletme Fakültesi","Halkla İlişkiler ve Reklamcılık (Fakülte)","(İngilizce) (%50 İndirimli) (4 Yıllık)","ANKARA","Vakıf","%50 İndirimli","Örgün","25+0","40+0","45+0","14+0","Doldu","25","14","34","14","818.149","Dolmadı","Dolmadı","673.055","250,05847","Dolmadı","Dolmadı","242,24064"
"108030089","NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(İÖ) (4 Yıllık)","NEVŞEHİR","Devlet","İÖ-Ücretli","İkinci","80+2","80+2","80+2","80+2","Doldu","82","62","82","82","818.272","Dolmadı","461.000","405.586","250,04704","Dolmadı","256,04044","277,15121"
"104530245","GİRESUN ÜNİVERSİTESİ","İslami İlimler Fakültesi","İslami İlimler","(İÖ) (4 Yıllık)","GİRESUN","Devlet","İÖ-Ücretli","İkinci","70+2","70+2","80+2","80+2","Doldu","72","41","82","82","820.736","Dolmadı","370.000","276.556","249,82251","Dolmadı","270,36732","298,48939"
"110290155","VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ","Turizm Fakültesi","Rekreasyon Yönetimi (Fakülte)","(4 Yıllık)","VAN","Devlet","Ücretsiz","Örgün","40+1","40+1","40+1","40+1","Doldu","41","19","41","41","821.004","Dolmadı","635.000","588.998","249,79837","Dolmadı","232,24729","252,35352"
"108930626","SELÇUK ÜNİVERSİTESİ","İletişim Fakültesi","Reklamcılık","(İÖ) (4 Yıllık)","KONYA","Devlet","İÖ-Ücretli","İkinci","60+2","60+2","60+2","70+2","Doldu","62","53","62","72","821.777","Dolmadı","523.000","476.384","249,73123","Dolmadı","247,31911","266,99036"
"300490479","ULUSLARARASI KIBRIS ÜNİVERSİTESİ","İletişim Fakültesi","Halkla İlişkiler ve Reklamcılık (Fakülte)","(İngilizce) (Burslu) (4 Yıllık)","KKTC-LEFKOŞA","KKTC","Burslu","Örgün","5+0","10+0","9+0","13+0","Doldu","5","2","4","8","822.112","Dolmadı","Dolmadı","Dolmadı","249,70256","Dolmadı","Dolmadı","Dolmadı"
"103910188","FIRAT ÜNİVERSİTESİ","İletişim Fakültesi","Radyo, Televizyon ve Sinema","(4 Yıllık)","ELAZIĞ","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","70+2","Doldu","62","37","62","72","822.495","Dolmadı","570.000","505.286","249,66984","Dolmadı","240,86911","263,08383"
"300390279","LEFKE AVRUPA ÜNİVERSİTESİ","İletişim Bilimleri Fakültesi","Yeni Medya ve İletişim","(İngilizce) (%50 İndirimli) (4 Yıllık)","KKTC-LEFKE","KKTC","%50 İndirimli","Örgün","10+0","10+0","13+0","---","Dolmadı","1","---","---","---","Dolmadı","Dolmadı","Dolmadı","---","Dolmadı","Dolmadı","Dolmadı","---"
"300510772","YAKIN DOĞU ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(%50 İndirimli) (4 Yıllık)","KKTC-LEFKOŞA","KKTC","%50 İndirimli","Örgün","15+0","3+0","10+0","---","Dolmadı","1","---","---","---","Dolmadı","Dolmadı","Dolmadı","---","Dolmadı","Dolmadı","Dolmadı","---"
"102630083","SİVAS CUMHURİYET ÜNİVERSİTESİ","Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(İÖ) (4 Yıllık)","SİVAS","Devlet","İÖ-Ücretli","İkinci","80+2","80+2","80+2","70+2","Doldu","82","50","82","72","825.967","Dolmadı","540.000","405.790","249,36318","Dolmadı","244,97027","277,12373"
"106430197","KASTAMONU ÜNİVERSİTESİ","İlahiyat Fakültesi","İlahiyat","(İÖ) (4 Yıllık)","KASTAMONU","Devlet","İÖ-Ücretli","İkinci","108+3","108+3","120+3","120+3","Doldu","111","37","123","123","830.625","Dolmadı","297.000","247.673","248,94391","Dolmadı","283,22481","304,12752"
"105611183","İSTANBUL ÜNİVERSİTESİ","Açık ve Uzaktan Eğitim Fakültesi","Coğrafya (Açıköğretim)","(Açıköğretim) (4 Yıllık)","İSTANBUL","Devlet","AÖ-Ücretli","Açıköğretim","1500+38","1500+38","1400+35","1500+38","Doldu","1538","807","1.435","1538","832.352","Dolmadı","811.000","818.647","248,79433","Dolmadı","205,95903","224,05545"
"103910479","FIRAT ÜNİVERSİTESİ","İletişim Fakültesi","Halkla İlişkiler ve Tanıtım","(4 Yıllık)","ELAZIĞ","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","70+2","Doldu","62","52","62","72","832.396","Dolmadı","504.000","493.716","248,79101","Dolmadı","249,95330","264,62616"
"107190049","MARDİN ARTUKLU ÜNİVERSİTESİ","İslami İlimler Fakültesi","İslami İlimler","(Arapça) (4 Yıllık)","MARDİN","Devlet","Ücretsiz","Örgün","125+4","125+4","---","---","Doldu","129","53","---","---","835.222","Dolmadı","---","---","248,53788","Dolmadı","---","---"
"107810195","MUŞ ALPARSLAN ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Türk Dili ve Edebiyatı","(4 Yıllık)","MUŞ","Devlet","Ücretsiz","Örgün","80+2","80+2","80+2","70+2","Doldu","82","40","82","72","835.371","Dolmadı","647.000","438.447","248,52619","Dolmadı","230,71349","272,33330"
"106410306","KASTAMONU ÜNİVERSİTESİ","İletişim Fakültesi","Radyo, Televizyon ve Sinema","(4 Yıllık)","KASTAMONU","Devlet","Ücretsiz","Örgün","70+2","70+2","70+2","70+2","Doldu","72","56","72","72","836.503","Dolmadı","464.000","422.852","248,42410","Dolmadı","255,59365","274,59174"
"106110169","KARABÜK ÜNİVERSİTESİ","Edebiyat Fakültesi","Tarih","(4 Yıllık)","KARABÜK","Devlet","Ücretsiz","Örgün","70+2","70+2","70+2","70+2","Doldu","72","41","72","72","837.159","Dolmadı","489.000","419.764","248,36412","Dolmadı","252,04342","275,03243"
"109890146","UŞAK ÜNİVERSİTESİ","İslami İlimler Fakültesi","İslami İlimler (M.T.O.K.)","(M.T.O.K.) (4 Yıllık)","UŞAK","Devlet","Ücretsiz","Örgün","15+0","15+0","---","---","Doldu","15","15","---","---","836.902","563.568","---","---","248,26034","199,83352","---","---"
"108330086","ORDU ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Tarih","(İÖ) (4 Yıllık)","ORDU","Devlet","İÖ-Ücretli","İkinci","50+2","50+2","60+2","60+2","Doldu","52","19","62","62","839.381","Dolmadı","562.000","476.437","248,16926","Dolmadı","241,91280","266,98188"
"110330227","ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ","İlahiyat Fakültesi","İlahiyat","(İÖ) (4 Yıllık)","ZONGULDAK","Devlet","İÖ-Ücretli","İkinci","108+3","108+3","110+3","110+3","Doldu","111","39","113","113","837.166","Dolmadı","296.000","250.764","248,03819","Dolmadı","283,41183","303,50310"
"109430046","TRAKYA ÜNİVERSİTESİ","Edebiyat Fakültesi","Tarih","(İÖ) (4 Yıllık)","EDİRNE","Devlet","İÖ-Ücretli","İkinci","70+2","70+2","70+2","70+2","Doldu","72","38","72","72","840.937","Dolmadı","467.000","400.810","248,02583","Dolmadı","255,18469","277,86985"
"107010704","NECMETTİN ERBAKAN ÜNİVERSİTESİ","Turizm Fakültesi","Rekreasyon Yönetimi (Fakülte)","(4 Yıllık)","KONYA","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","57","62","62","843.369","Dolmadı","472.000","433.974","247,81888","Dolmadı","254,41762","272,99369"
"405210123","KIRGIZİSTAN-TÜRKİYE MANAS ÜNİVERSİTESİ","İletişim Fakültesi","Radyo, Televizyon ve Sinema","(4 Yıllık)","BİŞKEK-KIRGIZİSTAN","Yurtdışı","Ücretsiz","Örgün","10+0","10+0","10+0","10+0","Doldu","10","7","10","10","843.848","Dolmadı","812.000","647.278","247,77719","Dolmadı","205,25509","245,27187"
"106390058","KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ","Uygulamalı Bilimler Yüksekokulu","Yeni Medya (Yüksekokul)","(4 Yıllık)","KARAMAN","Devlet","Ücretsiz","Örgün","40+1","40+1","40+1","40+1","Doldu","41","27","41","41","844.400","Dolmadı","605.000","561.297","247,72700","Dolmadı","236,20118","255,80432"
"109190036","SİNOP ÜNİVERSİTESİ","Turizm İşletmeciliği ve Otelcilik Yüksekokulu","Rekreasyon Yönetimi (Yüksekokul)","(4 Yıllık)","SİNOP","Devlet","Ücretsiz","Örgün","40+1","40+1","40+1","40+1","Doldu","41","25","41","41","845.006","Dolmadı","564.000","585.236","247,67329","Dolmadı","241,63299","252,81766"
"202210082","İSTANBUL 29 MAYIS ÜNİVERSİTESİ","Edebiyat Fakültesi","Tarih","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","25+0","25+0","25+0","17+0","Doldu","25","16","25","17","845.187","Dolmadı","285.000","621.707","247,65548","Dolmadı","285,52400","248,35913"
"106390080","KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ","İslami İlimler Fakültesi","İslami İlimler (M.T.O.K.)","(M.T.O.K.) (İÖ) (4 Yıllık)","KARAMAN","Devlet","İÖ-Ücretli","İkinci","10+0","10+0","---","---","Doldu","10","2","---","---","845.394","Dolmadı","---","---","247,63711","Dolmadı","---","---"
"203851861","KAPADOKYA ÜNİVERSİTESİ","Uygulamalı Bilimler Yüksekokulu","Gastronomi ve Mutfak Sanatları (Yüksekokul)","(%50 İndirimli) (4 Yıllık)","NEVŞEHİR","Vakıf","%50 İndirimli","Örgün","59+0","59+0","59+0","54+0","Doldu","59","35","59","54","846.491","Dolmadı","763.000","824.760","247,54237","Dolmadı","216,47247","222,95216"
"101370276","ARTVİN ÇORUH ÜNİVERSİTESİ","İlahiyat Fakültesi","İlahiyat (M.T.O.K.)","(M.T.O.K.) (4 Yıllık)","ARTVİN","Devlet","Ücretsiz","Örgün","10+0","10+0","---","---","Doldu","10","10","---","---","846.678","518.047","---","---","247,52421","226,91149","---","---"
"106190113","KARABÜK ÜNİVERSİTESİ","İslami İlimler Fakültesi","İslami İlimler (M.T.O.K.)","(M.T.O.K.) (4 Yıllık)","KARABÜK","Devlet","Ücretsiz","Örgün","12+0","12+0","---","---","Doldu","12","12","---","---","848.091","516.090","---","---","247,39832","227,24355","---","---"
"106310061","KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ","Edebiyat Fakültesi","Tarih","(4 Yıllık)","KARAMAN","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","31","62","62","849.932","Dolmadı","545.000","456.774","247,23380","Dolmadı","244,30954","269,73032"
"300190460","DOĞU AKDENİZ ÜNİVERSİTESİ","Turizm ve Otelcilik Yüksekokulu","Gastronomi ve Mutfak Sanatları (Yüksekokul)","(İngilizce) (%50 İndirimli) (4 Yıllık)","KKTC-GAZİMAĞUSA","KKTC","%50 İndirimli","Örgün","8+0","7+0","12+0","---","Doldu","8","3","3","---","851.234","Dolmadı","Dolmadı","---","247,11550","Dolmadı","Dolmadı","---"
"201290481","DOĞUŞ ÜNİVERSİTESİ","Sanat ve Tasarım Fakültesi","Gastronomi ve Mutfak Sanatları (Fakülte)","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","65+0","---","---","---","Doldu","65","---","---","---","851.433","---","---","---","247,09841","---","---","---"
"106830157","KİLİS 7 ARALIK ÜNİVERSİTESİ","İlahiyat Fakültesi","İlahiyat","(İÖ) (4 Yıllık)","KİLİS","Devlet","İÖ-Ücretli","İkinci","108+3","---","---","---","Doldu","111","---","---","---","852.669","---","---","---","246,98548","---","---","---"
"103690102","ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ","İlahiyat Fakültesi","İlahiyat (M.T.O.K.)","(M.T.O.K.) (4 Yıllık)","ERZİNCAN","Devlet","Ücretsiz","Örgün","15+0","15+0","---","---","Doldu","15","15","---","---","855.312","394.144","---","---","246,74746","243,66930","---","---"
"104510329","GİRESUN ÜNİVERSİTESİ","Tirebolu İletişim Fakültesi","Radyo, Televizyon ve Sinema","(4 Yıllık)","GİRESUN","Devlet","Ücretsiz","Örgün","70+2","70+2","70+2","70+2","Doldu","72","47","72","72","856.267","Dolmadı","486.000","448.497","246,66568","Dolmadı","252,46658","270,87230"
"108570517","OSMANİYE KORKUT ATA ÜNİVERSİTESİ","İlahiyat Fakültesi","İlahiyat (M.T.O.K.)","(M.T.O.K.) (4 Yıllık)","OSMANİYE","Devlet","Ücretsiz","Örgün","10+0","10+0","---","---","Doldu","10","10","---","---","856.869","218.984","---","---","246,61574","272,50256","---","---"
"202390091","İSTANBUL AREL ÜNİVERSİTESİ","İletişim Fakültesi","Yeni Medya ve İletişim","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","22+0","30+0","30+0","8+0","Doldu","22","8","27","1","860.164","Dolmadı","Dolmadı","Dolmadı","246,32565","Dolmadı","Dolmadı","Dolmadı"
"109810417","UŞAK ÜNİVERSİTESİ","İletişim Fakültesi","Gazetecilik","(4 Yıllık)","UŞAK","Devlet","Ücretsiz","Örgün","70+2","70+2","70+2","70+2","Doldu","72","56","72","72","860.184","Dolmadı","512.000","461.894","246,32431","Dolmadı","248,81992","269,02003"
"200851531","BEYKOZ ÜNİVERSİTESİ","Sanat ve Tasarım Fakültesi","Halkla İlişkiler ve Reklamcılık (Fakülte)","(%50 İndirimli) (4 Yıllık)","İSTANBUL","Vakıf","%50 İndirimli","Örgün","19+0","25+0","25+0","---","Doldu","19","3","22","---","862.277","Dolmadı","Dolmadı","---","246,14030","Dolmadı","Dolmadı","---"
"101710081","BATMAN ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Tarih","(4 Yıllık)","BATMAN","Devlet","Ücretsiz","Örgün","70+2","70+2","70+2","60+2","Doldu","72","36","72","62","863.210","Dolmadı","644.000","506.482","246,05829","Dolmadı","231,08677","262,92285"
"101810195","BAYBURT ÜNİVERSİTESİ","İnsan ve Toplum Bilimleri Fakültesi","Türk Dili ve Edebiyatı","(4 Yıllık)","BAYBURT","Devlet","Ücretsiz","Örgün","60+2","60+2","60+2","60+2","Doldu","62","35","62","62","864.919","Dolmadı","551.000","439.595","245,90683","Dolmadı","243,48324","272,16182"
"105290041","IĞDIR ÜNİVERSİTESİ","Fen-Edebiyat Fakültesi","Coğrafya","(4 Yıllık)","IĞDIR","Devlet","Ücretsiz","Örgün","40+1","40+1","40+1","40+1","Doldu","41","18","41","41","865.368","Dolmadı","486.000","413.162","245,86849","Dolmadı","252,45430","276,00842"
